Prospect_ID,Campaign_ID,Company,Job_Title,Score,Source,Lead_Status
18193319,2009,Polymeris,Senior Director of B2B Marketing,41,Webinar,Open
18496890,2009,Myxable Co.,Data Scientist,86,Website,Open
18252284,2004,Bryxham,VP of Daily Operations,90,Webinar,Closed
18525181,2004,Myxable Co.,Head of Human Resources,73,Email,Qualified
18204065,2005,Brock Tech,Contingent Worker,52,Website,Closed
18304778,2000,HeidieX,Procurement Manager,83,Email,Closed
18333324,2005,Brock Tech,President,61,Email,Contacting
19009953,2019,WestLand's Incorporated,Financial Analyst,54,Webinar,Qualified
18160746,2019,Landon's  ,Director of Marketing,61,Instagram,Contacting
18479752,2013,WestLand's Incorporated,Data Scientist,57,Email,Closed
18289880,2016,Brock Tech,VP of Daily Operations,95,Email,Open
18752624,2019,Polymeris,Data Scientist,60,Facebook,Closed
18543370,2013,Brock Tech,Financial Analyst,97,Facebook,Closed
18302652,2009,Brock Tech,Manager of Business Development,91,Twitter,Closed
18864528,2016,HeidieX,President,98,Twitter,Closed
18462648,2001,Lexinton Rig Inc,Procurement Manager,72,LinkedIn,Open
18924692,2009,Bryxham,CEO,68,LinkedIn,Qualified
18153308,2001,Bryxham,Chief of Digital Marketing,59,Email,Qualified
18648293,2004,Marxel,Contingent Worker,48,Webinar,Qualified
18425042,2001,Landon's  ,VP of Business,80,Email,Qualified
18727293,2019,Polymeris,Head of Human Resources,92,Instagram,Qualified
18690068,2016,HeidieX,Contingent Worker,80,Facebook,Contacting
18648566,2019,Bryxham,Head of Learning and Development,37,LinkedIn,Qualified
18768927,2005,WestLand's Incorporated,Senior Director of B2B Marketing,91,Twitter,Contacting
18866356,2013,Marxel,Contingent Worker,85,Twitter,Closed
18965532,2004,Myxable Co.,VP of Business,48,Website,Open
18261781,2019,Gooyer,President,58,Instagram,Closed
18868256,2019,Brock Tech,Business Analyst,52,LinkedIn,Qualified
18768139,2009,Lexinton Rig Inc,Contingent Worker,64,Facebook,Contacting
18516420,2004,Landon's  ,Contingent Worker,93,Twitter,Open
18328687,2005,WestLand's Incorporated,Head of Human Resources,85,Website,Closed
18332309,2016,Gooyer,Senior Director of B2B Marketing,40,LinkedIn,Qualified
18132361,2000,Gooyer,Procurement Manager,37,Website,Qualified
18671376,2019,Gooyer,Chief of Digital Marketing,74,Instagram,Contacting
18650524,2016,WestLand's Incorporated,Director of Marketing,50,Email,Open
18971049,2000,Polymeris,Senior Director of B2B Marketing,68,LinkedIn,Contacting
18198164,2001,Circuit City,Director of Marketing,50,Facebook,Closed
18704611,2005,Marxel,Director of Marketing,81,Facebook,Contacting
18825542,2016,HeidieX,Director of Marketing,46,Website,Open
18616713,2000,HeidieX,Procurement Manager,95,Instagram,Open
19007246,2001,Circuit City,Director of Marketing,46,Facebook,Closed
18478790,2019,WestLand's Incorporated,Business Analyst,62,Twitter,Contacting
18575623,2013,Bryxham,Contingent Worker,81,Facebook,Open
18404115,2004,Bryxham,Chief of Digital Marketing,39,LinkedIn,Qualified
18781639,2013,WestLand's Incorporated,Contingent Worker,58,Facebook,Open
18459403,2001,Brock Tech,Manager of Business Development,88,Website,Open
18779002,2019,Brock Tech,VP of Daily Operations,54,Twitter,Qualified
18256230,2013,Lexinton Rig Inc,Contingent Worker,76,Facebook,Contacting
18474313,2005,Circuit City,President,37,Facebook,Contacting
18331843,2019,Marxel,VP of Business,84,Email,Contacting
18919852,2004,WestLand's Incorporated,Director of Marketing,86,Webinar,Closed
18171836,2009,Marxel,Financial Analyst,78,Facebook,Open
18654153,2005,Marxel,Data Scientist,82,Email,Open
18466135,2009,Brock Tech,Head of Learning and Development,74,Webinar,Contacting
18576710,2013,Brock Tech,President,88,Webinar,Qualified
18317564,2000,Regalchain,Financial Analyst,93,Website,Contacting
18370220,2013,Regalchain,Chief of Digital Marketing,66,LinkedIn,Contacting
18403527,2000,Circuit City,Head of Human Resources,88,Facebook,Closed
18775727,2001,Marxel,Director of Marketing,94,Email,Qualified
18661001,2005,Myxable Co.,Manager of Business Development,68,Webinar,Contacting
18580459,2005,Bryxham,Manager of Business Development,94,Instagram,Contacting
18961146,2016,Landon's  ,Financial Analyst,62,Website,Open
18667908,2000,Gooyer,Business Analyst,44,Twitter,Qualified
18397165,2004,Regalchain,Financial Analyst,79,Twitter,Open
18557576,2001,Circuit City,Contingent Worker,74,Webinar,Contacting
18841307,2013,WestLand's Incorporated,CEO,88,Website,Contacting
18478698,2000,Circuit City,Director of Marketing,38,Twitter,Qualified
18466555,2001,Marxel,Manager of Business Development,57,Instagram,Qualified
18636499,2016,Lexinton Rig Inc,VP of Business,98,Facebook,Closed
18845325,2016,Gooyer,Director of Marketing,52,Twitter,Open
18792780,2009,HeidieX,Procurement Manager,54,Facebook,Qualified
18445559,2000,HeidieX,Manager of Business Development,71,LinkedIn,Qualified
18403892,2005,Lexinton Rig Inc,Director of Marketing,81,Twitter,Closed
18400140,2009,Myxable Co.,Head of Learning and Development,53,Webinar,Open
18249336,2005,HeidieX,Business Analyst,63,Website,Qualified
18958031,2016,Circuit City,Contingent Worker,44,Website,Closed
18224807,2013,Bryxham,VP of Daily Operations,78,LinkedIn,Qualified
18321453,2001,Polymeris,President,78,Twitter,Contacting
18177095,2001,Bryxham,Contingent Worker,90,Email,Contacting
18594031,2004,WestLand's Incorporated,Manager of Business Development,97,LinkedIn,Open
18951238,2000,Myxable Co.,Financial Analyst,44,LinkedIn,Qualified
18226672,2016,Brock Tech,Director of Marketing,94,Website,Qualified
18465766,2016,WestLand's Incorporated,Financial Analyst,63,Facebook,Contacting
18146866,2019,Lexinton Rig Inc,Senior Director of B2B Marketing,48,Facebook,Open
18441313,2013,Gooyer,Director of Marketing,56,Twitter,Closed
18512804,2009,Landon's  ,Manager of Business Development,73,Facebook,Open
18697984,2013,Gooyer,Business Analyst,58,Email,Contacting
18382847,2004,WestLand's Incorporated,Procurement Manager,44,Instagram,Open
18235399,2019,HeidieX,Financial Analyst,51,Instagram,Contacting
18658142,2000,Myxable Co.,Director of Marketing,78,Email,Contacting
18948777,2004,Polymeris,Head of Human Resources,79,Instagram,Contacting
18517957,2016,Lexinton Rig Inc,Head of Learning and Development,65,Webinar,Contacting
18593817,2000,Bryxham,Director of Marketing,96,Email,Open
18989012,2013,Marxel,Financial Analyst,97,LinkedIn,Closed
18263914,2000,Brock Tech,Chief of Digital Marketing,59,Webinar,Open
18695501,2019,Myxable Co.,Chief of Digital Marketing,62,Instagram,Qualified
18202243,2000,Circuit City,Head of Learning and Development,80,Twitter,Contacting
18865629,2009,Gooyer,Head of Learning and Development,77,Website,Closed
18685226,2019,Landon's  ,Business Analyst,81,Twitter,Open
18806521,2009,Marxel,Business Analyst,83,Webinar,Closed
18474854,2019,WestLand's Incorporated,VP of Business,70,Email,Qualified
18910415,2013,Lexinton Rig Inc,VP of Business,51,Twitter,Contacting
18890043,2005,Landon's  ,President,92,Facebook,Contacting
18267865,2005,Bryxham,Manager of Business Development,58,Twitter,Open
18962944,2004,Circuit City,VP of Daily Operations,38,Email,Closed
18228248,2004,Marxel,Procurement Manager,37,Website,Qualified
18688455,2009,Bryxham,Head of Learning and Development,58,Email,Closed
18579232,2019,Bryxham,Business Analyst,86,Email,Qualified
18797285,2013,Bryxham,Contingent Worker,43,Instagram,Contacting
18261360,2016,WestLand's Incorporated,Senior Director of B2B Marketing,91,Webinar,Contacting
18458721,2019,Circuit City,Procurement Manager,54,Website,Contacting
18540441,2005,Bryxham,Data Scientist,79,Twitter,Qualified
18427494,2000,Myxable Co.,Director of Marketing,76,LinkedIn,Closed
18167188,2013,Gooyer,Data Scientist,56,Email,Closed
18199986,2000,Marxel,Procurement Manager,96,Instagram,Closed
18471053,2004,Brock Tech,CEO,46,Email,Qualified
18195084,2013,Myxable Co.,Senior Director of B2B Marketing,51,Twitter,Closed
18157895,2009,Bryxham,Data Scientist,97,Webinar,Open
18355104,2004,WestLand's Incorporated,Head of Learning and Development,53,Email,Open
18538164,2013,Myxable Co.,Business Analyst,81,Website,Open
18445225,2000,Polymeris,CEO,93,Facebook,Closed
18650187,2013,Myxable Co.,Manager of Business Development,64,Twitter,Contacting
18553989,2009,Lexinton Rig Inc,VP of Daily Operations,58,Email,Closed
18872195,2013,Myxable Co.,Head of Human Resources,45,Instagram,Open
18220665,2009,Lexinton Rig Inc,Manager of Business Development,45,LinkedIn,Closed
18943418,2004,Polymeris,Business Analyst,68,LinkedIn,Closed
18676864,2004,Polymeris,VP of Daily Operations,94,Email,Contacting
18231682,2019,Myxable Co.,Senior Director of B2B Marketing,48,LinkedIn,Closed
18687986,2009,Bryxham,Data Scientist,51,Email,Open
18959871,2000,Lexinton Rig Inc,Business Analyst,82,Email,Closed
18415687,2001,WestLand's Incorporated,Head of Learning and Development,62,Website,Closed
18857136,2019,Polymeris,Contingent Worker,90,Instagram,Contacting
18561393,2004,Gooyer,Business Analyst,77,Webinar,Closed
18270222,2016,HeidieX,Financial Analyst,42,Email,Qualified
18946440,2013,Marxel,Senior Director of B2B Marketing,36,Email,Qualified
18566907,2004,Polymeris,VP of Business,61,LinkedIn,Open
18751097,2001,Gooyer,Procurement Manager,69,LinkedIn,Open
18634897,2009,Marxel,Head of Human Resources,85,Email,Closed
18474838,2019,Regalchain,Head of Learning and Development,77,Website,Closed
18288675,2000,WestLand's Incorporated,Contingent Worker,37,Instagram,Closed
18272390,2013,Brock Tech,VP of Daily Operations,38,Facebook,Qualified
18902203,2000,Circuit City,Business Analyst,88,Email,Open
18981616,2016,Landon's  ,Head of Human Resources,80,Website,Closed
18858126,2016,Lexinton Rig Inc,Head of Learning and Development,81,Website,Open
18601518,2013,HeidieX,CEO,60,Twitter,Contacting
18950950,2005,Myxable Co.,Head of Learning and Development,43,Email,Open
18693825,2016,WestLand's Incorporated,Senior Director of B2B Marketing,61,LinkedIn,Qualified
18817286,2005,Bryxham,Director of Marketing,88,LinkedIn,Closed
18204483,2016,Myxable Co.,Data Scientist,53,LinkedIn,Closed
18597880,2019,WestLand's Incorporated,Contingent Worker,66,Twitter,Open
18767743,2013,Landon's  ,Business Analyst,86,Instagram,Contacting
18481007,2009,HeidieX,Contingent Worker,94,Facebook,Open
18987649,2004,HeidieX,Business Analyst,86,Facebook,Qualified
18347381,2004,Myxable Co.,Data Scientist,78,Twitter,Open
18253605,2000,Marxel,VP of Business,56,Twitter,Open
18512937,2016,Myxable Co.,Procurement Manager,73,Facebook,Open
18751351,2000,Circuit City,Head of Human Resources,38,Website,Contacting
18168341,2000,Gooyer,Chief of Digital Marketing,77,Facebook,Closed
18381972,2013,HeidieX,Procurement Manager,70,Facebook,Closed
18549849,2019,Regalchain,CEO,40,Twitter,Qualified
18853246,2019,Marxel,CEO,85,LinkedIn,Open
18739958,2009,Regalchain,VP of Business,71,Website,Contacting
18443963,2000,Gooyer,Head of Human Resources,74,Facebook,Open
18928143,2001,Marxel,Business Analyst,98,Facebook,Contacting
18922346,2000,Myxable Co.,Manager of Business Development,47,LinkedIn,Qualified
18619562,2009,Circuit City,Contingent Worker,75,Facebook,Closed
18297296,2000,Polymeris,Director of Marketing,69,Twitter,Contacting
18797411,2001,Brock Tech,Chief of Digital Marketing,52,Twitter,Open
18193926,2019,Regalchain,Head of Learning and Development,36,Facebook,Qualified
18760348,2013,Polymeris,Senior Director of B2B Marketing,44,Instagram,Closed
18327216,2009,Bryxham,Contingent Worker,73,Twitter,Qualified
18247337,2019,Gooyer,CEO,93,Email,Contacting
18478837,2013,Landon's  ,Chief of Digital Marketing,70,Email,Contacting
18569589,2000,Polymeris,President,77,Facebook,Open
18704037,2001,Polymeris,Data Scientist,82,Twitter,Closed
18346382,2013,Regalchain,President,46,Twitter,Open
18884025,2009,HeidieX,Manager of Business Development,79,LinkedIn,Contacting
18273846,2000,HeidieX,CEO,96,Website,Closed
18462892,2004,Brock Tech,Business Analyst,69,Webinar,Open
18706673,2019,Bryxham,Financial Analyst,73,Facebook,Open
18465743,2009,Bryxham,Data Scientist,91,Webinar,Closed
18532627,2000,Marxel,Contingent Worker,58,LinkedIn,Qualified
18746473,2005,WestLand's Incorporated,VP of Business,68,Email,Closed
18386066,2005,Lexinton Rig Inc,Manager of Business Development,57,Facebook,Qualified
18602345,2016,Landon's  ,Procurement Manager,58,Facebook,Closed
18537070,2013,Marxel,Head of Learning and Development,42,Website,Contacting
18322686,2013,Lexinton Rig Inc,Financial Analyst,83,Instagram,Qualified
18733650,2005,Brock Tech,Director of Marketing,70,Instagram,Qualified
18481307,2016,Circuit City,VP of Daily Operations,70,Instagram,Qualified
18455101,2005,WestLand's Incorporated,VP of Daily Operations,70,Instagram,Contacting
18237565,2000,Bryxham,Contingent Worker,44,Instagram,Qualified
18313243,2019,Lexinton Rig Inc,Senior Director of B2B Marketing,63,Webinar,Qualified
18925154,2019,Bryxham,Senior Director of B2B Marketing,45,Website,Open
18852461,2009,Landon's  ,Manager of Business Development,37,Webinar,Qualified
18942140,2016,Regalchain,Manager of Business Development,56,LinkedIn,Open
18772188,2013,Brock Tech,Director of Marketing,46,LinkedIn,Closed
18182923,2001,WestLand's Incorporated,Business Analyst,75,Twitter,Qualified
18493806,2004,Marxel,Financial Analyst,77,Website,Contacting
18163825,2004,WestLand's Incorporated,Head of Learning and Development,69,Website,Closed
18193654,2005,HeidieX,President,52,Twitter,Contacting
18132131,2005,Circuit City,Chief of Digital Marketing,57,Twitter,Qualified
18618297,2004,Regalchain,Senior Director of B2B Marketing,71,LinkedIn,Contacting
18338515,2000,Bryxham,VP of Daily Operations,76,Twitter,Contacting
18603616,2001,Marxel,Manager of Business Development,46,LinkedIn,Closed
18778203,2000,Lexinton Rig Inc,VP of Business,37,LinkedIn,Contacting
18488608,2019,Marxel,Contingent Worker,50,Instagram,Qualified
18305294,2016,Marxel,Chief of Digital Marketing,47,Instagram,Closed
18143475,2005,Myxable Co.,Head of Human Resources,44,Email,Contacting
18226212,2016,Myxable Co.,Chief of Digital Marketing,83,Webinar,Open
18190521,2009,Regalchain,Chief of Digital Marketing,42,LinkedIn,Qualified
18558251,2000,Circuit City,Head of Human Resources,76,Webinar,Open
18759824,2013,Gooyer,Manager of Business Development,48,Facebook,Closed
18398150,2000,Myxable Co.,Manager of Business Development,60,Email,Contacting
18237245,2019,WestLand's Incorporated,Director of Marketing,47,Twitter,Open
18799365,2004,Polymeris,CEO,82,Twitter,Qualified
18674759,2019,Circuit City,Head of Human Resources,72,Webinar,Qualified
18614595,2005,Circuit City,Chief of Digital Marketing,94,Email,Open
18863289,2005,WestLand's Incorporated,CEO,46,Facebook,Contacting
18628378,2005,Marxel,Data Scientist,97,LinkedIn,Contacting
18969330,2005,Polymeris,Business Analyst,58,Instagram,Contacting
18936497,2005,Bryxham,Contingent Worker,67,Facebook,Closed
18415762,2004,Regalchain,VP of Daily Operations,55,Facebook,Qualified
18960699,2001,Lexinton Rig Inc,Contingent Worker,76,Instagram,Open
18873049,2004,Marxel,Head of Human Resources,47,Website,Closed
18318035,2009,WestLand's Incorporated,Manager of Business Development,54,Instagram,Contacting
18529670,2005,Marxel,VP of Business,87,Twitter,Contacting
18649765,2004,Marxel,Head of Learning and Development,82,Email,Open
18862044,2016,Myxable Co.,Contingent Worker,67,Website,Contacting
18241941,2019,Bryxham,Head of Learning and Development,73,LinkedIn,Open
18771789,2005,Landon's  ,Senior Director of B2B Marketing,63,Email,Closed
18671624,2005,Landon's  ,Senior Director of B2B Marketing,93,Website,Contacting
18175600,2000,Polymeris,Head of Learning and Development,97,Facebook,Closed
18908402,2016,Gooyer,Senior Director of B2B Marketing,86,Email,Contacting
18850745,2016,Myxable Co.,CEO,53,Facebook,Contacting
18955524,2001,Myxable Co.,Business Analyst,56,LinkedIn,Open
18301376,2000,Regalchain,Director of Marketing,92,LinkedIn,Open
18808716,2016,Bryxham,Head of Human Resources,84,Facebook,Qualified
18209787,2016,Bryxham,Head of Learning and Development,54,Facebook,Contacting
18435024,2009,HeidieX,VP of Business,53,Instagram,Closed
18366225,2001,Regalchain,Senior Director of B2B Marketing,97,Webinar,Qualified
18746496,2005,Marxel,Manager of Business Development,59,Instagram,Open
18931853,2013,Regalchain,Financial Analyst,95,Webinar,Contacting
18414905,2001,Polymeris,Senior Director of B2B Marketing,94,LinkedIn,Qualified
18135322,2013,Landon's  ,Business Analyst,50,Email,Closed
18509486,2016,Lexinton Rig Inc,Data Scientist,79,Facebook,Qualified
18962561,2013,Landon's  ,Procurement Manager,82,LinkedIn,Closed
18674868,2001,Bryxham,VP of Business,64,Website,Qualified
18805310,2001,Polymeris,Chief of Digital Marketing,93,LinkedIn,Qualified
18542342,2013,Circuit City,Head of Learning and Development,46,Website,Contacting
18494739,2013,Myxable Co.,VP of Business,45,Facebook,Closed
18516346,2004,Gooyer,Head of Human Resources,45,Twitter,Closed
18579344,2000,HeidieX,Financial Analyst,50,Twitter,Qualified
18248642,2005,Bryxham,Data Scientist,77,Twitter,Open
18702096,2005,Brock Tech,Manager of Business Development,75,Webinar,Closed
18305773,2004,Brock Tech,Chief of Digital Marketing,53,Website,Qualified
18687111,2005,Lexinton Rig Inc,President,78,Instagram,Open
18400734,2001,Brock Tech,VP of Business,43,Facebook,Qualified
18398420,2000,Regalchain,Data Scientist,45,Twitter,Contacting
18559478,2019,Brock Tech,Contingent Worker,81,Email,Open
18518064,2013,Regalchain,Data Scientist,97,LinkedIn,Qualified
18499024,2013,HeidieX,President,85,Webinar,Contacting
18213146,2019,Marxel,Financial Analyst,61,Instagram,Closed
18792128,2009,Lexinton Rig Inc,Senior Director of B2B Marketing,45,LinkedIn,Qualified
18801073,2004,Marxel,Business Analyst,94,Webinar,Contacting
18972835,2009,Polymeris,President,71,Webinar,Open
18865196,2016,Gooyer,Data Scientist,60,Email,Contacting
18886083,2005,Myxable Co.,Financial Analyst,54,LinkedIn,Open
18939748,2004,Marxel,Manager of Business Development,72,Website,Contacting
18175381,2001,WestLand's Incorporated,Contingent Worker,77,Website,Qualified
18938487,2005,Regalchain,VP of Business,42,Email,Qualified
18230672,2000,WestLand's Incorporated,Head of Human Resources,44,Webinar,Contacting
18697927,2016,Myxable Co.,VP of Business,45,Webinar,Open
18992893,2005,Landon's  ,VP of Daily Operations,88,Email,Closed
18817062,2019,Regalchain,VP of Business,53,Facebook,Open
18736218,2001,HeidieX,Head of Human Resources,64,LinkedIn,Closed
18924251,2019,WestLand's Incorporated,Head of Human Resources,64,Email,Open
18602361,2009,HeidieX,Manager of Business Development,57,Website,Contacting
18312965,2019,Gooyer,Senior Director of B2B Marketing,71,Twitter,Qualified
18599559,2004,Bryxham,Contingent Worker,69,Instagram,Open
18565352,2004,Circuit City,President,97,Twitter,Contacting
18855241,2001,Polymeris,Manager of Business Development,51,Facebook,Qualified
18179431,2005,Polymeris,Procurement Manager,93,LinkedIn,Qualified
18286273,2005,Regalchain,President,57,Instagram,Closed
18922574,2016,Lexinton Rig Inc,Director of Marketing,80,LinkedIn,Qualified
18262100,2004,Polymeris,Chief of Digital Marketing,91,Instagram,Contacting
18814379,2005,Landon's  ,VP of Business,98,Website,Contacting
18761941,2019,Myxable Co.,Financial Analyst,69,Website,Qualified
18159634,2000,HeidieX,Head of Learning and Development,81,Facebook,Qualified
18426603,2005,Circuit City,VP of Business,38,Instagram,Qualified
18298402,2013,Landon's  ,Procurement Manager,82,Website,Open
18299168,2016,Polymeris,Chief of Digital Marketing,90,Twitter,Contacting
18630851,2019,Gooyer,Financial Analyst,64,Facebook,Closed
18132610,2009,Lexinton Rig Inc,Business Analyst,66,Website,Closed
18662794,2004,Circuit City,Head of Human Resources,97,Website,Contacting
18626998,2013,Brock Tech,Director of Marketing,55,Webinar,Open
18401697,2001,Bryxham,CEO,84,Webinar,Contacting
18925738,2019,Myxable Co.,CEO,51,Instagram,Qualified
18746465,2019,Bryxham,Data Scientist,69,Facebook,Closed
18648465,2004,Landon's  ,Head of Learning and Development,57,Webinar,Closed
18476443,2009,Lexinton Rig Inc,Business Analyst,96,Twitter,Qualified
19005874,2013,Gooyer,Business Analyst,46,Facebook,Qualified
18393511,2001,Polymeris,Business Analyst,93,Website,Contacting
18911059,2013,HeidieX,Senior Director of B2B Marketing,70,Facebook,Qualified
18579801,2009,Brock Tech,VP of Business,39,Instagram,Qualified
18461927,2004,Brock Tech,Contingent Worker,80,LinkedIn,Open
18774615,2005,Bryxham,Chief of Digital Marketing,47,Facebook,Qualified
18207047,2016,Bryxham,Head of Learning and Development,72,Website,Open
18177723,2005,Lexinton Rig Inc,VP of Business,41,Instagram,Open
18596113,2005,Brock Tech,President,59,Twitter,Open
18466163,2005,Brock Tech,VP of Daily Operations,66,Twitter,Qualified
18390284,2013,Gooyer,Financial Analyst,59,Email,Qualified
18970096,2016,Marxel,Senior Director of B2B Marketing,71,Twitter,Open
18933920,2009,HeidieX,Chief of Digital Marketing,50,Email,Qualified
18423032,2005,WestLand's Incorporated,Chief of Digital Marketing,39,Webinar,Qualified
18166940,2000,Myxable Co.,Director of Marketing,36,Website,Open
18799962,2005,Myxable Co.,Manager of Business Development,67,Facebook,Qualified
18853121,2005,Circuit City,President,52,Email,Open
18496351,2019,Gooyer,Head of Human Resources,76,Website,Open
18312598,2019,Polymeris,Data Scientist,54,Facebook,Closed
18793400,2019,Bryxham,Head of Learning and Development,58,Instagram,Open
18914375,2019,Marxel,Manager of Business Development,78,LinkedIn,Closed
18767722,2005,Gooyer,Chief of Digital Marketing,50,Facebook,Open
18441449,2005,Regalchain,Business Analyst,44,Facebook,Qualified
18470382,2013,Lexinton Rig Inc,Chief of Digital Marketing,95,Webinar,Closed
18870666,2005,Marxel,Contingent Worker,98,Instagram,Open
18938541,2013,Bryxham,Financial Analyst,81,Instagram,Closed
18646737,2001,Lexinton Rig Inc,Director of Marketing,96,Instagram,Contacting
18610405,2005,Lexinton Rig Inc,President,38,Webinar,Open
